# name|return_type|param_name:type,param_name:type
define_IPFRAGTTL|int|void
define_IPOPT_CLASS_MASK|int|void
define_IPOPT_CONTROL|int|void
define_IPOPT_COPY|int|void
define_IPOPT_DEBMEAS|int|void
define_IPOPT_END|int|void
define_IPOPT_EOL|int|void
define_IPOPT_LSRR|int|void
define_IPOPT_MEASUREMENT|int|void
define_IPOPT_MINOFF|int|void
define_IPOPT_NOOP|int|void
define_IPOPT_NOP|int|void
define_IPOPT_NUMBER_MASK|int|void
define_IPOPT_OFFSET|int|void
define_IPOPT_OLEN|int|void
define_IPOPT_OPTVAL|int|void
define_IPOPT_RA|int|void
define_IPOPT_RESERVED1|int|void
define_IPOPT_RESERVED2|int|void
define_IPOPT_RR|int|void
define_IPOPT_SATID|int|void
define_IPOPT_SECURITY|int|void
define_IPOPT_SECUR_CONFID|int|void
define_IPOPT_SECUR_EFTO|int|void
define_IPOPT_SECUR_MMMM|int|void
define_IPOPT_SECUR_RESTR|int|void
define_IPOPT_SECUR_SECRET|int|void
define_IPOPT_SECUR_TOPSECRET|int|void
define_IPOPT_SECUR_UNCLASS|int|void
define_IPOPT_SEC|int|void
define_IPOPT_SID|int|void
define_IPOPT_SSRR|int|void
define_IPOPT_TIMESTAMP|int|void
define_IPOPT_TS_PRESPEC|int|void
define_IPOPT_TS_TSANDADDR|int|void
define_IPOPT_TS_TSONLY|int|void
define_IPOPT_TS|int|void
define_IPPORT_RESERVED|int|void
define_IPTOS_CLASS_CS0|int|void
define_IPTOS_CLASS_CS1|int|void
define_IPTOS_CLASS_CS2|int|void
define_IPTOS_CLASS_CS3|int|void
define_IPTOS_CLASS_CS4|int|void
define_IPTOS_CLASS_CS5|int|void
define_IPTOS_CLASS_CS6|int|void
define_IPTOS_CLASS_CS7|int|void
define_IPTOS_CLASS_DEFAULT|int|void
define_IPTOS_CLASS_MASK|int|void
define_IPTOS_DSCP_AF11|int|void
define_IPTOS_DSCP_AF12|int|void
define_IPTOS_DSCP_AF13|int|void
define_IPTOS_DSCP_AF21|int|void
define_IPTOS_DSCP_AF22|int|void
define_IPTOS_DSCP_AF23|int|void
define_IPTOS_DSCP_AF31|int|void
define_IPTOS_DSCP_AF32|int|void
define_IPTOS_DSCP_AF33|int|void
define_IPTOS_DSCP_AF41|int|void
define_IPTOS_DSCP_AF42|int|void
define_IPTOS_DSCP_AF43|int|void
define_IPTOS_DSCP_EF|int|void
define_IPTOS_DSCP_MASK|int|void
define_IPTOS_ECN_CE|int|void
define_IPTOS_ECN_ECT0|int|void
define_IPTOS_ECN_ECT1|int|void
define_IPTOS_ECN_MASK|int|void
define_IPTOS_ECN_NOT_ECT|int|void
define_IPTOS_LOWCOST|int|void
define_IPTOS_LOWDELAY|int|void
define_IPTOS_MINCOST|int|void
define_IPTOS_PREC_CRITIC_ECP|int|void
define_IPTOS_PREC_FLASHOVERRIDE|int|void
define_IPTOS_PREC_FLASH|int|void
define_IPTOS_PREC_IMMEDIATE|int|void
define_IPTOS_PREC_INTERNETCONTROL|int|void
define_IPTOS_PREC_MASK|int|void
define_IPTOS_PREC_NETCONTROL|int|void
define_IPTOS_PREC_PRIORITY|int|void
define_IPTOS_PREC_ROUTINE|int|void
define_IPTOS_RELIABILITY|int|void
define_IPTOS_THROUGHPUT|int|void
define_IPTOS_TOS_MASK|int|void
define_IPTTLDEC|int|void
define_IPV6_2292DSTOPTS|int|void
define_IPV6_2292HOPLIMIT|int|void
define_IPV6_2292HOPOPTS|int|void
define_IPV6_2292PKTINFO|int|void
define_IPV6_2292PKTOPTIONS|int|void
define_IPV6_2292RTHDR|int|void
define_IPV6_ADDRFORM|int|void
define_IPV6_ADD_MEMBERSHIP|int|void
define_IPV6_AUTHHDR|int|void
define_IPV6_CHECKSUM|int|void
define_IPV6_DROP_MEMBERSHIP|int|void
define_IPV6_DSTOPTS|int|void
define_IPV6_HOPLIMIT|int|void
define_IPV6_HOPOPTS|int|void
define_IPV6_IPSEC_POLICY|int|void
define_IPV6_JOIN_ANYCAST|int|void
define_IPV6_JOIN_GROUP|int|void
define_IPV6_LEAVE_ANYCAST|int|void
define_IPV6_LEAVE_GROUP|int|void
define_IPV6_MTU_DISCOVER|int|void
define_IPV6_MTU|int|void
define_IPV6_MULTICAST_HOPS|int|void
define_IPV6_MULTICAST_IF|int|void
define_IPV6_MULTICAST_LOOP|int|void
define_IPV6_NEXTHOP|int|void
define_IPV6_PKTINFO|int|void
define_IPV6_PMTUDISC_DONT|int|void
define_IPV6_PMTUDISC_DO|int|void
define_IPV6_PMTUDISC_PROBE|int|void
define_IPV6_PMTUDISC_WANT|int|void
define_IPV6_RECVDSTOPTS|int|void
define_IPV6_RECVERR|int|void
define_IPV6_RECVHOPLIMIT|int|void
define_IPV6_RECVHOPOPTS|int|void
define_IPV6_RECVPKTINFO|int|void
define_IPV6_RECVRTHDR|int|void
define_IPV6_RECVTCLASS|int|void
define_IPV6_ROUTER_ALERT|int|void
define_IPV6_RTHDRDSTOPTS|int|void
define_IPV6_RTHDR_LOOSE|int|void
define_IPV6_RTHDR_STRICT|int|void
define_IPV6_RTHDR_TYPE_0|int|void
define_IPV6_RTHDR|int|void
define_IPV6_RXDSTOPTS|int|void
define_IPV6_RXHOPOPTS|int|void
define_IPV6_TCLASS|int|void
define_IPV6_UNICAST_HOPS|int|void
define_IPV6_V6ONLY|int|void
define_IPV6_XFRM_POLICY|int|void
define_IPVERSION|int|void
define_IP_ADDR_TYPE|int|void
define_IP_ADD_MEMBERSHIP|int|void
define_IP_ADD_SOURCE_MEMBERSHIP|int|void
define_IP_BLOCK_SOURCE|int|void
define_IP_DEFAULT_MULTICAST_LOOP|int|void
define_IP_DEFAULT_MULTICAST_TTL|int|void
define_IP_DF|int|void
define_IP_DROP_MEMBERSHIP|int|void
define_IP_DROP_SOURCE_MEMBERSHIP|int|void
define_IP_FREEBIND|int|void
define_IP_HDRINCL|int|void
define_IP_IPSEC_POLICY|int|void
define_IP_MAXPACKET|int|void
define_IP_MAX_MEMBERSHIPS|int|void
define_IP_MF|int|void
define_IP_MINTTL|int|void
define_IP_MSFILTER|int|void
define_IP_MSS|int|void
define_IP_MTU_DISCOVER|int|void
define_IP_MTU|int|void
define_IP_MULTICAST_ALL|int|void
define_IP_MULTICAST_IF|int|void
define_IP_MULTICAST_LOOP|int|void
define_IP_MULTICAST_TTL|int|void
define_IP_OFFMASK|int|void
define_IP_OPTIONS|int|void
define_IP_ORIGDSTADDR|int|void
define_IP_PASSSEC|int|void
define_IP_PKTINFO|int|void
define_IP_PKTOPTIONS|int|void
define_IP_PMTUDISC_DONT|int|void
define_IP_PMTUDISC_DO|int|void
define_IP_PMTUDISC_PROBE|int|void
define_IP_PMTUDISC_WANT|int|void
define_IP_PMTUDISC|int|void
define_IP_RECVERR|int|void
define_IP_RECVOPTS|int|void
define_IP_RECVORIGDSTADDR|int|void
define_IP_RECVRETOPTS|int|void
define_IP_RECVTOS|int|void
define_IP_RECVTTL|int|void
define_IP_RETOPTS|int|void
define_IP_RF|int|void
define_IP_ROUTER_ALERT|int|void
define_IP_TOS|int|void
define_IP_TRANSPARENT|int|void
define_IP_TTL|int|void
define_IP_UNBLOCK_SOURCE|int|void
define_IP_XFRM_POLICY|int|void
define_IP|int|void
define_ISIG|int|void
define_ISTRIP|int|void
define_IS_SEQUENCE|int|void
define_IS_SET|int|void
define_IUCLC|int|void
define_IUTF8|int|void
define_IXANY|int|void
define_IXOFF|int|void
define_IXON|int|void
define_KB_101|int|void
define_KB_84|int|void
define_KB_OTHER|int|void
define_KDADDIO|int|void
define_KDC_OPT_ALLOW_POSTDATE|int|void
define_KDC_OPT_CANONICALIZE|int|void
define_KDC_OPT_CNAME_IN_ADDL_TKT|int|void
define_KDC_OPT_DISABLE_TRANSITED_CHECK|int|void
define_KDC_OPT_ENC_TKT_IN_SKEY|int|void
define_KDC_OPT_FORWARDABLE|int|void
define_KDC_OPT_FORWARDED|int|void
define_KDC_OPT_POSTDATED|int|void
define_KDC_OPT_PROXIABLE|int|void
define_KDC_OPT_PROXY|int|void
define_KDC_OPT_RENEWABLE_OK|int|void
define_KDC_OPT_RENEWABLE|int|void
define_KDC_OPT_RENEW|int|void
define_KDC_OPT_REQUEST_ANONYMOUS|int|void
define_KDC_OPT_VALIDATE|int|void
define_KDC_TKT_COMMON_MASK|int|void
define_KDDELIO|int|void
define_KDDISABIO|int|void
define_KDENABIO|int|void
define_KDFONTOP|int|void
define_KDGETKEYCODE|int|void
define_KDGETLED|int|void
define_KDGETMODE|int|void
define_KDGKBDIACRUC|int|void
define_KDGKBDIACR|int|void
define_KDGKBENT|int|void
define_KDGKBLED|int|void
define_KDGKBMETA|int|void
define_KDGKBMODE|int|void
define_KDGKBSENT|int|void
define_KDGKBTYPE|int|void
define_KDKBDREP|int|void
define_KDMAPDISP|int|void
define_KDMKTONE|int|void
define_KDSETKEYCODE|int|void
define_KDSETLED|int|void
define_KDSETMODE|int|void
define_KDSIGACCEPT|int|void
define_KDSKBDIACRUC|int|void
define_KDSKBDIACR|int|void
define_KDSKBENT|int|void
define_KDSKBLED|int|void
define_KDSKBMETA|int|void
define_KDSKBMODE|int|void
define_KDSKBSENT|int|void
define_KDUNMAPDISP|int|void
define_KD_FONT_FLAG_DONT_RECALC|int|void
define_KD_FONT_OP_COPY|int|void
define_KD_FONT_OP_GET|int|void
define_KD_FONT_OP_SET_DEFAULT|int|void
define_KD_FONT_OP_SET|int|void
define_KD_GRAPHICS|int|void
define_KD_TEXT0|int|void
define_KD_TEXT1|int|void
define_KD_TEXT|int|void
define_KEYBYTES|int|void
define_KEYCHECKSUMSIZE|int|void
define_KEYSIZE|int|void
define_KEY_DECRYPT_PK|int|void
define_KEY_DECRYPT|int|void
define_KEY_ENCRYPT_PK|int|void
define_KEY_ENCRYPT|int|void
define_KEY_EX|int|void
define_KEY_GEN|int|void
define_KEY_GETCRED|int|void
define_KEY_GET_CONV|int|void
define_KEY_NET_GET|int|void
define_KEY_NET_PUT|int|void
define_KEY_PROG|int|void
define_KEY_SET|int|void
define_KEY_SIG|int|void
define_KEY_VERS2|int|void
define_KEY_VERS|int|void
define_KIOCSOUND|int|void
define_KRB524_BADADDR|int|void
define_KRB524_BADKEY|int|void
define_KRB524_BADPRINC|int|void
define_KRB524_BADREALM|int|void
define_KRB524_DECEMPTY|int|void
define_KRB524_ENCFULL|int|void
define_KRB524_KRB4_DISABLED|int|void
define_KRB524_NOTRESP|int|void
define_KRB524_V4ERR|int|void
define_KRB5CHECKAUTH|int|void
define_KRB5DES_BAD_KEYPAR|int|void
define_KRB5DES_WEAK_KEY|int|void
define_KRB5KDC_ERR_BADOPTION|int|void
define_KRB5KDC_ERR_BAD_PVNO|int|void
define_KRB5KDC_ERR_CANNOT_POSTDATE|int|void
define_KRB5KDC_ERR_CANT_VERIFY_CERTIFICATE|int|void
define_KRB5KDC_ERR_CERTIFICATE_MISMATCH|int|void
define_KRB5KDC_ERR_CLIENT_NAME_MISMATCH|int|void
define_KRB5KDC_ERR_CLIENT_NOTYET|int|void
define_KRB5KDC_ERR_CLIENT_NOT_TRUSTED|int|void
define_KRB5KDC_ERR_CLIENT_REVOKED|int|void
define_KRB5KDC_ERR_C_OLD_MAST_KVNO|int|void
define_KRB5KDC_ERR_C_PRINCIPAL_UNKNOWN|int|void
define_KRB5KDC_ERR_DH_KEY_PARAMETERS_NOT_ACCEPTED|int|void
define_KRB5KDC_ERR_DIGEST_IN_CERT_NOT_ACCEPTED|int|void
define_KRB5KDC_ERR_DIGEST_IN_SIGNED_DATA_NOT_ACCEPTED|int|void
define_KRB5KDC_ERR_DISCARD|int|void
define_KRB5KDC_ERR_ETYPE_NOSUPP|int|void
define_KRB5KDC_ERR_INCONSISTENT_KEY_PURPOSE|int|void
define_KRB5KDC_ERR_INVALID_CERTIFICATE|int|void
define_KRB5KDC_ERR_INVALID_SIG|int|void
define_KRB5KDC_ERR_KDC_NAME_MISMATCH|int|void
define_KRB5KDC_ERR_KDC_NOT_TRUSTED|int|void
define_KRB5KDC_ERR_KEY_EXP|int|void
define_KRB5KDC_ERR_MUST_USE_USER2USER|int|void
define_KRB5KDC_ERR_NAME_EXP|int|void
define_KRB5KDC_ERR_NEVER_VALID|int|void
define_KRB5KDC_ERR_NONE|int|void
define_KRB5KDC_ERR_NO_ACCEPTABLE_KDF|int|void
define_KRB5KDC_ERR_NULL_KEY|int|void
define_KRB5KDC_ERR_PADATA_TYPE_NOSUPP|int|void
define_KRB5KDC_ERR_PATH_NOT_ACCEPTED|int|void
define_KRB5KDC_ERR_PA_CHECKSUM_MUST_BE_INCLUDED|int|void
define_KRB5KDC_ERR_POLICY|int|void
define_KRB5KDC_ERR_PREAUTH_FAILED|int|void
define_KRB5KDC_ERR_PREAUTH_REQUIRED|int|void
define_KRB5KDC_ERR_PRINCIPAL_NOT_UNIQUE|int|void
define_KRB5KDC_ERR_PUBLIC_KEY_ENCRYPTION_NOT_SUPPORTED|int|void
define_KRB5KDC_ERR_REVOCATION_STATUS_UNAVAILABLE|int|void
define_KRB5KDC_ERR_REVOCATION_STATUS_UNKNOWN|int|void
define_KRB5KDC_ERR_REVOKED_CERTIFICATE|int|void
define_KRB5KDC_ERR_SERVER_NOMATCH|int|void
define_KRB5KDC_ERR_SERVICE_EXP|int|void
define_KRB5KDC_ERR_SERVICE_NOTYET|int|void
define_KRB5KDC_ERR_SERVICE_REVOKED|int|void
define_KRB5KDC_ERR_SUMTYPE_NOSUPP|int|void
define_KRB5KDC_ERR_SVC_UNAVAILABLE|int|void
define_KRB5KDC_ERR_S_OLD_MAST_KVNO|int|void
define_KRB5KDC_ERR_S_PRINCIPAL_UNKNOWN|int|void
define_KRB5KDC_ERR_TGT_REVOKED|int|void
define_KRB5KDC_ERR_TRTYPE_NOSUPP|int|void
define_KRB5KDC_ERR_UNKNOWN_CRITICAL_FAST_OPTION|int|void
define_KRB5KDC_ERR_WRONG_REALM|int|void
define_KRB5KRB_AP_ERR_BADADDR|int|void
define_KRB5KRB_AP_ERR_BADDIRECTION|int|void
define_KRB5KRB_AP_ERR_BADKEYVER|int|void
define_KRB5KRB_AP_ERR_BADMATCH|int|void
define_KRB5KRB_AP_ERR_BADORDER|int|void
define_KRB5KRB_AP_ERR_BADSEQ|int|void
define_KRB5KRB_AP_ERR_BADVERSION|int|void
define_KRB5KRB_AP_ERR_BAD_INTEGRITY|int|void
define_KRB5KRB_AP_ERR_IAKERB_KDC_NOT_FOUND|int|void
define_KRB5KRB_AP_ERR_IAKERB_KDC_NO_RESPONSE|int|void
define_KRB5KRB_AP_ERR_ILL_CR_TKT|int|void
define_KRB5KRB_AP_ERR_INAPP_CKSUM|int|void
define_KRB5KRB_AP_ERR_METHOD|int|void
define_KRB5KRB_AP_ERR_MODIFIED|int|void
define_KRB5KRB_AP_ERR_MSG_TYPE|int|void
define_KRB5KRB_AP_ERR_MUT_FAIL|int|void
define_KRB5KRB_AP_ERR_NOKEY|int|void
define_KRB5KRB_AP_ERR_NOT_US|int|void
define_KRB5KRB_AP_ERR_NO_TGT|int|void
define_KRB5KRB_AP_ERR_REPEAT|int|void
define_KRB5KRB_AP_ERR_SKEW|int|void
define_KRB5KRB_AP_ERR_TKT_EXPIRED|int|void
define_KRB5KRB_AP_ERR_TKT_INVALID|int|void
define_KRB5KRB_AP_ERR_TKT_NYV|int|void
define_KRB5KRB_AP_ERR_USER_TO_USER_REQUIRED|int|void
define_KRB5KRB_AP_ERR_V4_REPLY|int|void
define_KRB5KRB_AP_PATH_NOT_ACCEPTED|int|void
define_KRB5KRB_AP_WRONG_PRINC|int|void
define_KRB5KRB_ERR_FIELD_TOOLONG|int|void
define_KRB5KRB_ERR_GENERIC|int|void
define_KRB5KRB_ERR_RESPONSE_TOO_BIG|int|void
define_KRB5PLACEHOLD_100|int|void
define_KRB5PLACEHOLD_101|int|void
define_KRB5PLACEHOLD_102|int|void
define_KRB5PLACEHOLD_103|int|void
define_KRB5PLACEHOLD_104|int|void
define_KRB5PLACEHOLD_105|int|void
define_KRB5PLACEHOLD_106|int|void
define_KRB5PLACEHOLD_107|int|void
define_KRB5PLACEHOLD_108|int|void
define_KRB5PLACEHOLD_109|int|void
define_KRB5PLACEHOLD_110|int|void
define_KRB5PLACEHOLD_111|int|void
define_KRB5PLACEHOLD_112|int|void
define_KRB5PLACEHOLD_113|int|void
define_KRB5PLACEHOLD_114|int|void
define_KRB5PLACEHOLD_115|int|void
define_KRB5PLACEHOLD_116|int|void
define_KRB5PLACEHOLD_117|int|void
define_KRB5PLACEHOLD_118|int|void
define_KRB5PLACEHOLD_119|int|void
define_KRB5PLACEHOLD_120|int|void
define_KRB5PLACEHOLD_121|int|void
define_KRB5PLACEHOLD_122|int|void
define_KRB5PLACEHOLD_123|int|void
define_KRB5PLACEHOLD_124|int|void
define_KRB5PLACEHOLD_125|int|void
define_KRB5PLACEHOLD_126|int|void
define_KRB5PLACEHOLD_127|int|void
define_KRB5PLACEHOLD_30|int|void
define_KRB5PLACEHOLD_53|int|void
define_KRB5PLACEHOLD_54|int|void
define_KRB5PLACEHOLD_55|int|void
define_KRB5PLACEHOLD_56|int|void
define_KRB5PLACEHOLD_57|int|void
define_KRB5PLACEHOLD_58|int|void
define_KRB5PLACEHOLD_59|int|void
define_KRB5PLACEHOLD_83|int|void
define_KRB5PLACEHOLD_84|int|void
define_KRB5PLACEHOLD_87|int|void
define_KRB5PLACEHOLD_88|int|void
define_KRB5PLACEHOLD_89|int|void
define_KRB5PLACEHOLD_90|int|void
define_KRB5PLACEHOLD_91|int|void
define_KRB5PLACEHOLD_92|int|void
define_KRB5PLACEHOLD_94|int|void
define_KRB5PLACEHOLD_95|int|void
define_KRB5PLACEHOLD_96|int|void
define_KRB5PLACEHOLD_97|int|void
define_KRB5PLACEHOLD_98|int|void
define_KRB5PLACEHOLD_99|int|void
define_KRB5SENDAUTH|int|void
define_KRB5_ALTAUTH_ATT_CHALLENGE_RESPONSE|int|void
define_KRB5_APPL_EXPIRED|int|void
define_KRB5_AP_REP|int|void
define_KRB5_AP_REQ|int|void
define_KRB5_AS_REP|int|void
define_KRB5_AS_REQ|int|void
define_KRB5_AUTHDATA_AND_OR|int|void
define_KRB5_AUTHDATA_ETYPE_NEGOTIATION|int|void
define_KRB5_AUTHDATA_FX_ARMOR|int|void
define_KRB5_AUTHDATA_IF_RELEVANT|int|void
define_KRB5_AUTHDATA_INITIAL_VERIFIED_CAS|int|void
define_KRB5_AUTHDATA_KDC_ISSUED|int|void
define_KRB5_AUTHDATA_MANDATORY_FOR_KDC|int|void
define_KRB5_AUTHDATA_OSF_DCE|int|void
define_KRB5_AUTHDATA_SESAME|int|void
define_KRB5_AUTHDATA_SIGNTICKET|int|void
define_KRB5_AUTHDATA_WIN2K_PAC|int|void
define_KRB5_AUTH_CONTEXT_DO_SEQUENCE|int|void
define_KRB5_AUTH_CONTEXT_DO_TIME|int|void
define_KRB5_AUTH_CONTEXT_GENERATE_LOCAL_ADDR|int|void
define_KRB5_AUTH_CONTEXT_GENERATE_LOCAL_FULL_ADDR|int|void
define_KRB5_AUTH_CONTEXT_GENERATE_REMOTE_ADDR|int|void
define_KRB5_AUTH_CONTEXT_GENERATE_REMOTE_FULL_ADDR|int|void
define_KRB5_AUTH_CONTEXT_PERMIT_ALL|int|void
define_KRB5_AUTH_CONTEXT_RET_SEQUENCE|int|void
define_KRB5_AUTH_CONTEXT_RET_TIME|int|void
define_KRB5_AUTH_CONTEXT_USE_SUBKEY|int|void
define_KRB5_BADMSGTYPE|int|void
define_KRB5_BAD_ENCTYPE|int|void
define_KRB5_BAD_KEYSIZE|int|void
define_KRB5_BAD_MSIZE|int|void
define_KRB5_CCACHE_BADVNO|int|void
define_KRB5_CC_BADNAME|int|void
define_KRB5_CC_END|int|void
define_KRB5_CC_FORMAT|int|void
define_KRB5_CC_IO|int|void
define_KRB5_CC_NOMEM|int|void
define_KRB5_CC_NOSUPP|int|void
define_KRB5_CC_NOTFOUND|int|void
define_KRB5_CC_NOT_KTYPE|int|void
define_KRB5_CC_READONLY|int|void
define_KRB5_CC_TYPE_EXISTS|int|void
define_KRB5_CC_UNKNOWN_TYPE|int|void
define_KRB5_CC_WRITE|int|void
define_KRB5_CHPW_FAIL|int|void
define_KRB5_CHPW_PWDNULL|int|void
define_KRB5_CONFIG_BADFORMAT|int|void
define_KRB5_CONFIG_CANTOPEN|int|void
define_KRB5_CONFIG_ETYPE_NOSUPP|int|void
define_KRB5_CONFIG_NODEFREALM|int|void
define_KRB5_CONFIG_NOTENUFSPACE|int|void
define_KRB5_CRED|int|void
define_KRB5_CRYPTO_INTERNAL|int|void
define_KRB5_CRYPTO_TYPE_CHECKSUM|int|void
define_KRB5_CRYPTO_TYPE_DATA|int|void
define_KRB5_CRYPTO_TYPE_EMPTY|int|void
define_KRB5_CRYPTO_TYPE_HEADER|int|void
define_KRB5_CRYPTO_TYPE_PADDING|int|void
define_KRB5_CRYPTO_TYPE_SIGN_ONLY|int|void
define_KRB5_CRYPTO_TYPE_STREAM|int|void
define_KRB5_CRYPTO_TYPE_TRAILER|int|void
define_KRB5_CYBERSAFE_SECUREID|int|void
define_KRB5_DCC_CANNOT_CREATE|int|void
define_KRB5_DELTAT_BADFORMAT|int|void
define_KRB5_DEPRECATED|int|void
define_KRB5_DOMAIN_X500_COMPRESS|int|void
define_KRB5_EAI_FAIL|int|void
define_KRB5_EAI_NODATA|int|void
define_KRB5_EAI_NONAME|int|void
define_KRB5_EAI_SERVICE|int|void
define_KRB5_ENCPADATA_REQ_ENC_PA_REP|int|void
define_KRB5_ERROR|int|void
define_KRB5_ERR_BAD_HOSTNAME|int|void
define_KRB5_ERR_BAD_S2K_PARAMS|int|void
define_KRB5_ERR_FAST_REQUIRED|int|void
define_KRB5_ERR_HOST_REALM_UNKNOWN|int|void
define_KRB5_ERR_INVALID_UTF8|int|void
define_KRB5_ERR_NO_SERVICE|int|void
define_KRB5_ERR_NUMERIC_REALM|int|void
define_KRB5_ERR_RCSID|int|void
define_KRB5_FAST_REQUIRED|int|void
define_KRB5_FCC_INTERNAL|int|void
define_KRB5_FCC_NOFILE|int|void
define_KRB5_FCC_PERM|int|void
define_KRB5_FWD_BAD_PRINCIPAL|int|void
define_KRB5_GC_CACHED|int|void
define_KRB5_GC_CANONICALIZE|int|void
define_KRB5_GC_CONSTRAINED_DELEGATION|int|void
define_KRB5_GC_FORWARDABLE|int|void
define_KRB5_GC_NO_STORE|int|void
define_KRB5_GC_NO_TRANSIT_CHECK|int|void
define_KRB5_GC_USER_USER|int|void
define_KRB5_GET_INIT_CREDS_OPT_ADDRESS_LIST|int|void
define_KRB5_GET_INIT_CREDS_OPT_ANONYMOUS|int|void
define_KRB5_GET_INIT_CREDS_OPT_CANONICALIZE|int|void
define_KRB5_GET_INIT_CREDS_OPT_CHG_PWD_PRMPT|int|void
define_KRB5_GET_INIT_CREDS_OPT_ETYPE_LIST|int|void
define_KRB5_GET_INIT_CREDS_OPT_FORWARDABLE|int|void
define_KRB5_GET_INIT_CREDS_OPT_PREAUTH_LIST|int|void
define_KRB5_GET_INIT_CREDS_OPT_PROXIABLE|int|void
define_KRB5_GET_INIT_CREDS_OPT_RENEW_LIFE|int|void
define_KRB5_GET_INIT_CREDS_OPT_SALT|int|void
define_KRB5_GET_INIT_CREDS_OPT_TKT_LIFE|int|void
define_KRB5_GET_IN_TKT_LOOP|int|void
define_KRB5_INIT_CONTEXT_KDC|int|void
define_KRB5_INIT_CONTEXT_SECURE|int|void
define_KRB5_INIT_CREDS_STEP_FLAG_CONTINUE|int|void
define_KRB5_INT16_MAX|int|void
define_KRB5_INT16_MIN|int|void
define_KRB5_INT32_MAX|int|void
define_KRB5_INT32_MIN|int|void
define_KRB5_INVALID_FLAGS|int|void
define_KRB5_IN_TKT_REALM_MISMATCH|int|void
define_KRB5_KDB_ACCESS_ERROR|int|void
define_KRB5_KDB_BADLOCKMODE|int|void
define_KRB5_KDB_BADMASTERKEY|int|void
define_KRB5_KDB_BADSTORED_MKEY|int|void
define_KRB5_KDB_BAD_CREATEFLAGS|int|void
define_KRB5_KDB_BAD_ENCTYPE|int|void
define_KRB5_KDB_BAD_SALTTYPE|int|void
define_KRB5_KDB_BAD_VERSION|int|void
define_KRB5_KDB_CANTLOCK_DB|int|void
define_KRB5_KDB_CANTREAD_STORED|int|void
define_KRB5_KDB_CONSTRAINT_VIOLATION|int|void
define_KRB5_KDB_DBINITED|int|void
define_KRB5_KDB_DBNOTINITED|int|void
define_KRB5_KDB_DBTYPE_INIT|int|void
define_KRB5_KDB_DBTYPE_MISMATCH|int|void
define_KRB5_KDB_DBTYPE_NOSUP|int|void
define_KRB5_KDB_DBTYPE_NOTFOUND|int|void
define_KRB5_KDB_DB_CHANGED|int|void
define_KRB5_KDB_DB_CORRUPT|int|void
define_KRB5_KDB_DB_INUSE|int|void
define_KRB5_KDB_ILLDIRECTION|int|void
define_KRB5_KDB_ILL_WILDCARD|int|void
define_KRB5_KDB_INTERNAL_ERROR|int|void
define_KRB5_KDB_INUSE|int|void
define_KRB5_KDB_INVALIDKEYSIZE|int|void
define_KRB5_KDB_KVNONOMATCH|int|void
define_KRB5_KDB_NOACTMASTERKEY|int|void
define_KRB5_KDB_NOENTRY|int|void
define_KRB5_KDB_NOMASTERKEY|int|void
define_KRB5_KDB_NOTLOCKED|int|void
define_KRB5_KDB_NO_MATCHING_KEY|int|void
define_KRB5_KDB_NO_PERMITTED_KEY|int|void
define_KRB5_KDB_POLICY_REF|int|void
define_KRB5_KDB_RCSID|int|void
define_KRB5_KDB_RECURSIVELOCK|int|void
define_KRB5_KDB_SERVER_INTERNAL_ERR|int|void
define_KRB5_KDB_STORED_MKEY_NOTCURRENT|int|void
define_KRB5_KDB_STRINGS_TOOLONG|int|void
define_KRB5_KDB_TRUNCATED_RECORD|int|void
define_KRB5_KDB_UK_RERROR|int|void
define_KRB5_KDB_UK_SERROR|int|void
define_KRB5_KDB_UNAUTH|int|void
define_KRB5_KDCREP_MODIFIED|int|void
define_KRB5_KDCREP_SKEW|int|void
define_KRB5_KDC_UNREACH|int|void
define_KRB5_KEYTAB_BADVNO|int|void
define_KRB5_KEYUSAGE_AD_ITE|int|void
define_KRB5_KEYUSAGE_AD_KDCISSUED_CKSUM|int|void
define_KRB5_KEYUSAGE_AD_MTE|int|void
define_KRB5_KEYUSAGE_AD_SIGNEDPATH|int|void
define_KRB5_KEYUSAGE_APP_DATA_CKSUM|int|void
define_KRB5_KEYUSAGE_APP_DATA_ENCRYPT|int|void
define_KRB5_KEYUSAGE_AP_REP_ENCPART|int|void
define_KRB5_KEYUSAGE_AP_REQ_AUTH_CKSUM|int|void
define_KRB5_KEYUSAGE_AP_REQ_AUTH|int|void
define_KRB5_KEYUSAGE_AS_REP_ENCPART|int|void
define_KRB5_KEYUSAGE_AS_REQ_PA_ENC_TS|int|void
define_KRB5_KEYUSAGE_AS_REQ|int|void
define_KRB5_KEYUSAGE_ENC_CHALLENGE_CLIENT|int|void
define_KRB5_KEYUSAGE_ENC_CHALLENGE_KDC|int|void
define_KRB5_KEYUSAGE_FAST_ENC|int|void
define_KRB5_KEYUSAGE_FAST_FINISHED|int|void
define_KRB5_KEYUSAGE_FAST_REP|int|void
define_KRB5_KEYUSAGE_FAST_REQ_CHKSUM|int|void
define_KRB5_KEYUSAGE_GSS_TOK_MIC|int|void
define_KRB5_KEYUSAGE_GSS_TOK_WRAP_INTEG|int|void
define_KRB5_KEYUSAGE_GSS_TOK_WRAP_PRIV|int|void
define_KRB5_KEYUSAGE_IAKERB_FINISHED|int|void
define_KRB5_KEYUSAGE_KDC_REP_TICKET|int|void
